instance,global_ctr,tag,ld,st,ld_miss,st_miss,dma_read_req,dma_write_req
tb.card.fpga.CL.lv1_vcache.vcache[0].vcache.cache.vcache_prof,47818228,2231631872,18,24,7,3,10,3
tb.card.fpga.CL.lv1_vcache.vcache[1].vcache.cache.vcache_prof,47818228,2231631872,22,24,7,3,10,3
tb.card.fpga.CL.lv1_vcache.vcache[2].vcache.cache.vcache_prof,47818228,2231631872,30,24,8,3,11,3
tb.card.fpga.CL.lv1_vcache.vcache[3].vcache.cache.vcache_prof,47818228,2231631872,34,24,9,3,12,3
tb.card.fpga.CL.lv1_vcache.vcache[4].vcache.cache.vcache_prof,47818228,2231631872,158,30,8,4,13,3
tb.card.fpga.CL.lv1_vcache.vcache[5].vcache.cache.vcache_prof,47818228,2231631872,38,24,9,3,12,3
tb.card.fpga.CL.lv1_vcache.vcache[6].vcache.cache.vcache_prof,47818228,2231631872,42,24,10,3,13,3
tb.card.fpga.CL.lv1_vcache.vcache[7].vcache.cache.vcache_prof,47818228,2231631872,39,24,10,3,13,3
tb.card.fpga.CL.lv1_vcache.vcache[8].vcache.cache.vcache_prof,47818228,2231631872,46,24,10,3,13,3
tb.card.fpga.CL.lv1_vcache.vcache[9].vcache.cache.vcache_prof,47818228,2231631872,38,24,9,3,13,3
tb.card.fpga.CL.lv1_vcache.vcache[10].vcache.cache.vcache_prof,47818228,2231631872,38,24,9,3,12,3
tb.card.fpga.CL.lv1_vcache.vcache[11].vcache.cache.vcache_prof,47818228,2231631872,38,24,9,3,12,3
tb.card.fpga.CL.lv1_vcache.vcache[12].vcache.cache.vcache_prof,47818228,2231631872,30,24,8,3,12,3
tb.card.fpga.CL.lv1_vcache.vcache[13].vcache.cache.vcache_prof,47818228,2231631872,22,24,7,3,11,3
tb.card.fpga.CL.lv1_vcache.vcache[14].vcache.cache.vcache_prof,47818228,2231631872,22,24,7,3,10,3
tb.card.fpga.CL.lv1_vcache.vcache[15].vcache.cache.vcache_prof,47818228,2231631872,14,24,6,3,10,3
tb.card.fpga.CL.lv1_vcache.vcache[16].vcache.cache.vcache_prof,47818228,2231631872,6,24,5,3,9,3
tb.card.fpga.CL.lv1_vcache.vcache[17].vcache.cache.vcache_prof,47818228,2231631872,6,24,5,3,8,3
tb.card.fpga.CL.lv1_vcache.vcache[18].vcache.cache.vcache_prof,47818228,2231631872,6,24,5,3,8,3
tb.card.fpga.CL.lv1_vcache.vcache[19].vcache.cache.vcache_prof,47818228,2231631872,6,21,5,3,8,3
tb.card.fpga.CL.lv1_vcache.vcache[20].vcache.cache.vcache_prof,47818228,2231631872,6,16,5,2,7,2
tb.card.fpga.CL.lv1_vcache.vcache[21].vcache.cache.vcache_prof,47818228,2231631872,6,16,5,2,7,2
tb.card.fpga.CL.lv1_vcache.vcache[22].vcache.cache.vcache_prof,47818228,2231631872,6,16,5,2,7,2
tb.card.fpga.CL.lv1_vcache.vcache[23].vcache.cache.vcache_prof,47818228,2231631872,6,16,5,2,7,2
tb.card.fpga.CL.lv1_vcache.vcache[24].vcache.cache.vcache_prof,47818228,2231631872,6,16,5,2,7,2
tb.card.fpga.CL.lv1_vcache.vcache[25].vcache.cache.vcache_prof,47818228,2231631872,6,16,5,2,7,2
tb.card.fpga.CL.lv1_vcache.vcache[26].vcache.cache.vcache_prof,47818228,2231631872,10,16,6,2,8,2
tb.card.fpga.CL.lv1_vcache.vcache[27].vcache.cache.vcache_prof,47818228,2231631872,10,16,6,2,8,2
tb.card.fpga.CL.lv1_vcache.vcache[28].vcache.cache.vcache_prof,47818228,2231631872,14,16,6,2,8,2
tb.card.fpga.CL.lv1_vcache.vcache[29].vcache.cache.vcache_prof,47818228,2231631872,11,16,7,2,9,2
tb.card.fpga.CL.lv1_vcache.vcache[30].vcache.cache.vcache_prof,47818228,2231631872,14,16,6,2,8,2
tb.card.fpga.CL.lv1_vcache.vcache[31].vcache.cache.vcache_prof,47818228,2231631872,20,16,7,2,9,2
tb.card.fpga.CL.lv1_vcache.vcache[0].vcache.cache.vcache_prof,47818229,2231631872,18,24,7,3,10,3
tb.card.fpga.CL.lv1_vcache.vcache[1].vcache.cache.vcache_prof,47818229,2231631872,22,24,7,3,10,3
tb.card.fpga.CL.lv1_vcache.vcache[2].vcache.cache.vcache_prof,47818229,2231631872,30,24,8,3,11,3
tb.card.fpga.CL.lv1_vcache.vcache[3].vcache.cache.vcache_prof,47818229,2231631872,34,24,9,3,12,3
tb.card.fpga.CL.lv1_vcache.vcache[4].vcache.cache.vcache_prof,47818229,2231631872,158,30,8,4,13,3
tb.card.fpga.CL.lv1_vcache.vcache[5].vcache.cache.vcache_prof,47818229,2231631872,38,24,9,3,12,3
tb.card.fpga.CL.lv1_vcache.vcache[6].vcache.cache.vcache_prof,47818229,2231631872,42,24,10,3,13,3
tb.card.fpga.CL.lv1_vcache.vcache[7].vcache.cache.vcache_prof,47818229,2231631872,40,24,10,3,13,3
tb.card.fpga.CL.lv1_vcache.vcache[8].vcache.cache.vcache_prof,47818229,2231631872,46,24,10,3,13,3
tb.card.fpga.CL.lv1_vcache.vcache[9].vcache.cache.vcache_prof,47818229,2231631872,38,24,9,3,13,3
tb.card.fpga.CL.lv1_vcache.vcache[10].vcache.cache.vcache_prof,47818229,2231631872,38,24,9,3,12,3
tb.card.fpga.CL.lv1_vcache.vcache[11].vcache.cache.vcache_prof,47818229,2231631872,38,24,9,3,12,3
tb.card.fpga.CL.lv1_vcache.vcache[12].vcache.cache.vcache_prof,47818229,2231631872,30,24,8,3,12,3
tb.card.fpga.CL.lv1_vcache.vcache[13].vcache.cache.vcache_prof,47818229,2231631872,22,24,7,3,11,3
tb.card.fpga.CL.lv1_vcache.vcache[14].vcache.cache.vcache_prof,47818229,2231631872,22,24,7,3,10,3
tb.card.fpga.CL.lv1_vcache.vcache[15].vcache.cache.vcache_prof,47818229,2231631872,14,24,6,3,10,3
tb.card.fpga.CL.lv1_vcache.vcache[16].vcache.cache.vcache_prof,47818229,2231631872,6,24,5,3,9,3
tb.card.fpga.CL.lv1_vcache.vcache[17].vcache.cache.vcache_prof,47818229,2231631872,6,24,5,3,8,3
tb.card.fpga.CL.lv1_vcache.vcache[18].vcache.cache.vcache_prof,47818229,2231631872,6,24,5,3,8,3
tb.card.fpga.CL.lv1_vcache.vcache[19].vcache.cache.vcache_prof,47818229,2231631872,6,21,5,3,8,3
tb.card.fpga.CL.lv1_vcache.vcache[20].vcache.cache.vcache_prof,47818229,2231631872,6,16,5,2,7,2
tb.card.fpga.CL.lv1_vcache.vcache[21].vcache.cache.vcache_prof,47818229,2231631872,6,16,5,2,7,2
tb.card.fpga.CL.lv1_vcache.vcache[22].vcache.cache.vcache_prof,47818229,2231631872,6,16,5,2,7,2
tb.card.fpga.CL.lv1_vcache.vcache[23].vcache.cache.vcache_prof,47818229,2231631872,6,16,5,2,7,2
tb.card.fpga.CL.lv1_vcache.vcache[24].vcache.cache.vcache_prof,47818229,2231631872,6,16,5,2,7,2
tb.card.fpga.CL.lv1_vcache.vcache[25].vcache.cache.vcache_prof,47818229,2231631872,6,16,5,2,7,2
tb.card.fpga.CL.lv1_vcache.vcache[26].vcache.cache.vcache_prof,47818229,2231631872,10,16,6,2,8,2
tb.card.fpga.CL.lv1_vcache.vcache[27].vcache.cache.vcache_prof,47818229,2231631872,10,16,6,2,8,2
tb.card.fpga.CL.lv1_vcache.vcache[28].vcache.cache.vcache_prof,47818229,2231631872,14,16,6,2,8,2
tb.card.fpga.CL.lv1_vcache.vcache[29].vcache.cache.vcache_prof,47818229,2231631872,11,16,7,2,9,2
tb.card.fpga.CL.lv1_vcache.vcache[30].vcache.cache.vcache_prof,47818229,2231631872,14,16,6,2,8,2
tb.card.fpga.CL.lv1_vcache.vcache[31].vcache.cache.vcache_prof,47818229,2231631872,20,16,7,2,9,2
tb.card.fpga.CL.lv1_vcache.vcache[0].vcache.cache.vcache_prof,47818230,2231631872,18,24,7,3,10,3
tb.card.fpga.CL.lv1_vcache.vcache[1].vcache.cache.vcache_prof,47818230,2231631872,22,24,7,3,10,3
tb.card.fpga.CL.lv1_vcache.vcache[2].vcache.cache.vcache_prof,47818230,2231631872,30,24,8,3,11,3
tb.card.fpga.CL.lv1_vcache.vcache[3].vcache.cache.vcache_prof,47818230,2231631872,34,24,9,3,12,3
tb.card.fpga.CL.lv1_vcache.vcache[4].vcache.cache.vcache_prof,47818230,2231631872,158,30,8,4,13,3
tb.card.fpga.CL.lv1_vcache.vcache[5].vcache.cache.vcache_prof,47818230,2231631872,38,24,9,3,12,3
tb.card.fpga.CL.lv1_vcache.vcache[6].vcache.cache.vcache_prof,47818230,2231631872,42,24,10,3,13,3
tb.card.fpga.CL.lv1_vcache.vcache[7].vcache.cache.vcache_prof,47818230,2231631872,40,24,10,3,13,3
tb.card.fpga.CL.lv1_vcache.vcache[8].vcache.cache.vcache_prof,47818230,2231631872,46,24,10,3,13,3
tb.card.fpga.CL.lv1_vcache.vcache[9].vcache.cache.vcache_prof,47818230,2231631872,38,24,9,3,13,3
tb.card.fpga.CL.lv1_vcache.vcache[10].vcache.cache.vcache_prof,47818230,2231631872,38,24,9,3,12,3
tb.card.fpga.CL.lv1_vcache.vcache[11].vcache.cache.vcache_prof,47818230,2231631872,38,24,9,3,12,3
tb.card.fpga.CL.lv1_vcache.vcache[12].vcache.cache.vcache_prof,47818230,2231631872,30,24,8,3,12,3
tb.card.fpga.CL.lv1_vcache.vcache[13].vcache.cache.vcache_prof,47818230,2231631872,22,24,7,3,11,3
tb.card.fpga.CL.lv1_vcache.vcache[14].vcache.cache.vcache_prof,47818230,2231631872,22,24,7,3,10,3
tb.card.fpga.CL.lv1_vcache.vcache[15].vcache.cache.vcache_prof,47818230,2231631872,14,24,6,3,10,3
tb.card.fpga.CL.lv1_vcache.vcache[16].vcache.cache.vcache_prof,47818230,2231631872,6,24,5,3,9,3
tb.card.fpga.CL.lv1_vcache.vcache[17].vcache.cache.vcache_prof,47818230,2231631872,6,24,5,3,8,3
tb.card.fpga.CL.lv1_vcache.vcache[18].vcache.cache.vcache_prof,47818230,2231631872,6,24,5,3,8,3
tb.card.fpga.CL.lv1_vcache.vcache[19].vcache.cache.vcache_prof,47818230,2231631872,6,21,5,3,8,3
tb.card.fpga.CL.lv1_vcache.vcache[20].vcache.cache.vcache_prof,47818230,2231631872,6,16,5,2,7,2
tb.card.fpga.CL.lv1_vcache.vcache[21].vcache.cache.vcache_prof,47818230,2231631872,6,16,5,2,7,2
tb.card.fpga.CL.lv1_vcache.vcache[22].vcache.cache.vcache_prof,47818230,2231631872,6,16,5,2,7,2
tb.card.fpga.CL.lv1_vcache.vcache[23].vcache.cache.vcache_prof,47818230,2231631872,6,16,5,2,7,2
tb.card.fpga.CL.lv1_vcache.vcache[24].vcache.cache.vcache_prof,47818230,2231631872,6,16,5,2,7,2
tb.card.fpga.CL.lv1_vcache.vcache[25].vcache.cache.vcache_prof,47818230,2231631872,6,16,5,2,7,2
tb.card.fpga.CL.lv1_vcache.vcache[26].vcache.cache.vcache_prof,47818230,2231631872,10,16,6,2,8,2
tb.card.fpga.CL.lv1_vcache.vcache[27].vcache.cache.vcache_prof,47818230,2231631872,10,16,6,2,8,2
tb.card.fpga.CL.lv1_vcache.vcache[28].vcache.cache.vcache_prof,47818230,2231631872,14,16,6,2,8,2
tb.card.fpga.CL.lv1_vcache.vcache[29].vcache.cache.vcache_prof,47818230,2231631872,11,16,7,2,9,2
tb.card.fpga.CL.lv1_vcache.vcache[30].vcache.cache.vcache_prof,47818230,2231631872,14,16,6,2,8,2
tb.card.fpga.CL.lv1_vcache.vcache[31].vcache.cache.vcache_prof,47818230,2231631872,20,16,7,2,9,2
tb.card.fpga.CL.lv1_vcache.vcache[0].vcache.cache.vcache_prof,47818231,2231631872,18,24,7,3,10,3
tb.card.fpga.CL.lv1_vcache.vcache[1].vcache.cache.vcache_prof,47818231,2231631872,22,24,7,3,10,3
tb.card.fpga.CL.lv1_vcache.vcache[2].vcache.cache.vcache_prof,47818231,2231631872,30,24,8,3,11,3
tb.card.fpga.CL.lv1_vcache.vcache[3].vcache.cache.vcache_prof,47818231,2231631872,34,24,9,3,12,3
tb.card.fpga.CL.lv1_vcache.vcache[4].vcache.cache.vcache_prof,47818231,2231631872,158,30,8,4,13,3
tb.card.fpga.CL.lv1_vcache.vcache[5].vcache.cache.vcache_prof,47818231,2231631872,38,24,9,3,12,3
tb.card.fpga.CL.lv1_vcache.vcache[6].vcache.cache.vcache_prof,47818231,2231631872,42,24,10,3,13,3
tb.card.fpga.CL.lv1_vcache.vcache[7].vcache.cache.vcache_prof,47818231,2231631872,40,24,10,3,13,3
tb.card.fpga.CL.lv1_vcache.vcache[8].vcache.cache.vcache_prof,47818231,2231631872,46,24,10,3,13,3
tb.card.fpga.CL.lv1_vcache.vcache[9].vcache.cache.vcache_prof,47818231,2231631872,38,24,9,3,13,3
tb.card.fpga.CL.lv1_vcache.vcache[10].vcache.cache.vcache_prof,47818231,2231631872,38,24,9,3,12,3
tb.card.fpga.CL.lv1_vcache.vcache[11].vcache.cache.vcache_prof,47818231,2231631872,38,24,9,3,12,3
tb.card.fpga.CL.lv1_vcache.vcache[12].vcache.cache.vcache_prof,47818231,2231631872,30,24,8,3,12,3
tb.card.fpga.CL.lv1_vcache.vcache[13].vcache.cache.vcache_prof,47818231,2231631872,22,24,7,3,11,3
tb.card.fpga.CL.lv1_vcache.vcache[14].vcache.cache.vcache_prof,47818231,2231631872,22,24,7,3,10,3
tb.card.fpga.CL.lv1_vcache.vcache[15].vcache.cache.vcache_prof,47818231,2231631872,14,24,6,3,10,3
tb.card.fpga.CL.lv1_vcache.vcache[16].vcache.cache.vcache_prof,47818231,2231631872,6,24,5,3,9,3
tb.card.fpga.CL.lv1_vcache.vcache[17].vcache.cache.vcache_prof,47818231,2231631872,6,24,5,3,8,3
tb.card.fpga.CL.lv1_vcache.vcache[18].vcache.cache.vcache_prof,47818231,2231631872,6,24,5,3,8,3
tb.card.fpga.CL.lv1_vcache.vcache[19].vcache.cache.vcache_prof,47818231,2231631872,6,21,5,3,8,3
tb.card.fpga.CL.lv1_vcache.vcache[20].vcache.cache.vcache_prof,47818231,2231631872,6,16,5,2,7,2
tb.card.fpga.CL.lv1_vcache.vcache[21].vcache.cache.vcache_prof,47818231,2231631872,6,16,5,2,7,2
tb.card.fpga.CL.lv1_vcache.vcache[22].vcache.cache.vcache_prof,47818231,2231631872,6,16,5,2,7,2
tb.card.fpga.CL.lv1_vcache.vcache[23].vcache.cache.vcache_prof,47818231,2231631872,6,16,5,2,7,2
tb.card.fpga.CL.lv1_vcache.vcache[24].vcache.cache.vcache_prof,47818231,2231631872,6,16,5,2,7,2
tb.card.fpga.CL.lv1_vcache.vcache[25].vcache.cache.vcache_prof,47818231,2231631872,6,16,5,2,7,2
tb.card.fpga.CL.lv1_vcache.vcache[26].vcache.cache.vcache_prof,47818231,2231631872,10,16,6,2,8,2
tb.card.fpga.CL.lv1_vcache.vcache[27].vcache.cache.vcache_prof,47818231,2231631872,10,16,6,2,8,2
tb.card.fpga.CL.lv1_vcache.vcache[28].vcache.cache.vcache_prof,47818231,2231631872,14,16,6,2,8,2
tb.card.fpga.CL.lv1_vcache.vcache[29].vcache.cache.vcache_prof,47818231,2231631872,11,16,7,2,9,2
tb.card.fpga.CL.lv1_vcache.vcache[30].vcache.cache.vcache_prof,47818231,2231631872,14,16,6,2,8,2
tb.card.fpga.CL.lv1_vcache.vcache[31].vcache.cache.vcache_prof,47818231,2231631872,20,16,7,2,9,2
tb.card.fpga.CL.lv1_vcache.vcache[0].vcache.cache.vcache_prof,47818232,2231631872,18,24,7,3,10,3
tb.card.fpga.CL.lv1_vcache.vcache[1].vcache.cache.vcache_prof,47818232,2231631872,22,24,7,3,10,3
tb.card.fpga.CL.lv1_vcache.vcache[2].vcache.cache.vcache_prof,47818232,2231631872,30,24,8,3,11,3
tb.card.fpga.CL.lv1_vcache.vcache[3].vcache.cache.vcache_prof,47818232,2231631872,34,24,9,3,12,3
tb.card.fpga.CL.lv1_vcache.vcache[4].vcache.cache.vcache_prof,47818232,2231631872,158,30,8,4,13,3
tb.card.fpga.CL.lv1_vcache.vcache[5].vcache.cache.vcache_prof,47818232,2231631872,38,24,9,3,12,3
tb.card.fpga.CL.lv1_vcache.vcache[6].vcache.cache.vcache_prof,47818232,2231631872,42,24,10,3,13,3
tb.card.fpga.CL.lv1_vcache.vcache[7].vcache.cache.vcache_prof,47818232,2231631872,40,24,10,3,13,3
tb.card.fpga.CL.lv1_vcache.vcache[8].vcache.cache.vcache_prof,47818232,2231631872,46,24,10,3,13,3
tb.card.fpga.CL.lv1_vcache.vcache[9].vcache.cache.vcache_prof,47818232,2231631872,38,24,9,3,13,3
tb.card.fpga.CL.lv1_vcache.vcache[10].vcache.cache.vcache_prof,47818232,2231631872,38,24,9,3,12,3
tb.card.fpga.CL.lv1_vcache.vcache[11].vcache.cache.vcache_prof,47818232,2231631872,38,24,9,3,12,3
tb.card.fpga.CL.lv1_vcache.vcache[12].vcache.cache.vcache_prof,47818232,2231631872,30,24,8,3,12,3
tb.card.fpga.CL.lv1_vcache.vcache[13].vcache.cache.vcache_prof,47818232,2231631872,23,24,8,3,11,3
tb.card.fpga.CL.lv1_vcache.vcache[14].vcache.cache.vcache_prof,47818232,2231631872,22,24,7,3,10,3
tb.card.fpga.CL.lv1_vcache.vcache[15].vcache.cache.vcache_prof,47818232,2231631872,14,24,6,3,10,3
tb.card.fpga.CL.lv1_vcache.vcache[16].vcache.cache.vcache_prof,47818232,2231631872,6,24,5,3,9,3
tb.card.fpga.CL.lv1_vcache.vcache[17].vcache.cache.vcache_prof,47818232,2231631872,6,24,5,3,8,3
tb.card.fpga.CL.lv1_vcache.vcache[18].vcache.cache.vcache_prof,47818232,2231631872,6,24,5,3,8,3
tb.card.fpga.CL.lv1_vcache.vcache[19].vcache.cache.vcache_prof,47818232,2231631872,6,21,5,3,8,3
tb.card.fpga.CL.lv1_vcache.vcache[20].vcache.cache.vcache_prof,47818232,2231631872,6,16,5,2,7,2
tb.card.fpga.CL.lv1_vcache.vcache[21].vcache.cache.vcache_prof,47818232,2231631872,6,16,5,2,7,2
tb.card.fpga.CL.lv1_vcache.vcache[22].vcache.cache.vcache_prof,47818232,2231631872,6,16,5,2,7,2
tb.card.fpga.CL.lv1_vcache.vcache[23].vcache.cache.vcache_prof,47818232,2231631872,6,16,5,2,7,2
tb.card.fpga.CL.lv1_vcache.vcache[24].vcache.cache.vcache_prof,47818232,2231631872,6,16,5,2,7,2
tb.card.fpga.CL.lv1_vcache.vcache[25].vcache.cache.vcache_prof,47818232,2231631872,6,16,5,2,7,2
tb.card.fpga.CL.lv1_vcache.vcache[26].vcache.cache.vcache_prof,47818232,2231631872,10,16,6,2,8,2
tb.card.fpga.CL.lv1_vcache.vcache[27].vcache.cache.vcache_prof,47818232,2231631872,10,16,6,2,8,2
tb.card.fpga.CL.lv1_vcache.vcache[28].vcache.cache.vcache_prof,47818232,2231631872,14,16,6,2,8,2
tb.card.fpga.CL.lv1_vcache.vcache[29].vcache.cache.vcache_prof,47818232,2231631872,11,16,7,2,9,2
tb.card.fpga.CL.lv1_vcache.vcache[30].vcache.cache.vcache_prof,47818232,2231631872,14,16,6,2,8,2
tb.card.fpga.CL.lv1_vcache.vcache[31].vcache.cache.vcache_prof,47818232,2231631872,20,16,7,2,9,2
tb.card.fpga.CL.lv1_vcache.vcache[0].vcache.cache.vcache_prof,47818233,2231631872,18,24,7,3,10,3
tb.card.fpga.CL.lv1_vcache.vcache[1].vcache.cache.vcache_prof,47818233,2231631872,22,24,7,3,10,3
tb.card.fpga.CL.lv1_vcache.vcache[2].vcache.cache.vcache_prof,47818233,2231631872,30,24,8,3,11,3
tb.card.fpga.CL.lv1_vcache.vcache[3].vcache.cache.vcache_prof,47818233,2231631872,34,24,9,3,12,3
tb.card.fpga.CL.lv1_vcache.vcache[4].vcache.cache.vcache_prof,47818233,2231631872,158,30,8,4,13,3
tb.card.fpga.CL.lv1_vcache.vcache[5].vcache.cache.vcache_prof,47818233,2231631872,38,24,9,3,12,3
tb.card.fpga.CL.lv1_vcache.vcache[6].vcache.cache.vcache_prof,47818233,2231631872,42,24,10,3,13,3
tb.card.fpga.CL.lv1_vcache.vcache[7].vcache.cache.vcache_prof,47818233,2231631872,40,24,10,3,13,3
tb.card.fpga.CL.lv1_vcache.vcache[8].vcache.cache.vcache_prof,47818233,2231631872,46,24,10,3,13,3
tb.card.fpga.CL.lv1_vcache.vcache[9].vcache.cache.vcache_prof,47818233,2231631872,38,24,9,3,13,3
tb.card.fpga.CL.lv1_vcache.vcache[10].vcache.cache.vcache_prof,47818233,2231631872,38,24,9,3,12,3
tb.card.fpga.CL.lv1_vcache.vcache[11].vcache.cache.vcache_prof,47818233,2231631872,38,24,9,3,12,3
tb.card.fpga.CL.lv1_vcache.vcache[12].vcache.cache.vcache_prof,47818233,2231631872,30,24,8,3,12,3
tb.card.fpga.CL.lv1_vcache.vcache[13].vcache.cache.vcache_prof,47818233,2231631872,24,24,8,3,11,3
tb.card.fpga.CL.lv1_vcache.vcache[14].vcache.cache.vcache_prof,47818233,2231631872,22,24,7,3,10,3
tb.card.fpga.CL.lv1_vcache.vcache[15].vcache.cache.vcache_prof,47818233,2231631872,14,24,6,3,10,3
tb.card.fpga.CL.lv1_vcache.vcache[16].vcache.cache.vcache_prof,47818233,2231631872,6,24,5,3,9,3
tb.card.fpga.CL.lv1_vcache.vcache[17].vcache.cache.vcache_prof,47818233,2231631872,6,24,5,3,8,3
tb.card.fpga.CL.lv1_vcache.vcache[18].vcache.cache.vcache_prof,47818233,2231631872,6,24,5,3,8,3
tb.card.fpga.CL.lv1_vcache.vcache[19].vcache.cache.vcache_prof,47818233,2231631872,6,21,5,3,8,3
tb.card.fpga.CL.lv1_vcache.vcache[20].vcache.cache.vcache_prof,47818233,2231631872,6,16,5,2,7,2
tb.card.fpga.CL.lv1_vcache.vcache[21].vcache.cache.vcache_prof,47818233,2231631872,6,16,5,2,7,2
tb.card.fpga.CL.lv1_vcache.vcache[22].vcache.cache.vcache_prof,47818233,2231631872,6,16,5,2,7,2
tb.card.fpga.CL.lv1_vcache.vcache[23].vcache.cache.vcache_prof,47818233,2231631872,6,16,5,2,7,2
tb.card.fpga.CL.lv1_vcache.vcache[24].vcache.cache.vcache_prof,47818233,2231631872,6,16,5,2,7,2
tb.card.fpga.CL.lv1_vcache.vcache[25].vcache.cache.vcache_prof,47818233,2231631872,6,16,5,2,7,2
tb.card.fpga.CL.lv1_vcache.vcache[26].vcache.cache.vcache_prof,47818233,2231631872,10,16,6,2,8,2
tb.card.fpga.CL.lv1_vcache.vcache[27].vcache.cache.vcache_prof,47818233,2231631872,10,16,6,2,8,2
tb.card.fpga.CL.lv1_vcache.vcache[28].vcache.cache.vcache_prof,47818233,2231631872,14,16,6,2,8,2
tb.card.fpga.CL.lv1_vcache.vcache[29].vcache.cache.vcache_prof,47818233,2231631872,11,16,7,2,9,2
tb.card.fpga.CL.lv1_vcache.vcache[30].vcache.cache.vcache_prof,47818233,2231631872,14,16,6,2,8,2
tb.card.fpga.CL.lv1_vcache.vcache[31].vcache.cache.vcache_prof,47818233,2231631872,20,16,7,2,9,2
tb.card.fpga.CL.lv1_vcache.vcache[0].vcache.cache.vcache_prof,47818234,2231631872,18,24,7,3,10,3
tb.card.fpga.CL.lv1_vcache.vcache[1].vcache.cache.vcache_prof,47818234,2231631872,22,24,7,3,10,3
tb.card.fpga.CL.lv1_vcache.vcache[2].vcache.cache.vcache_prof,47818234,2231631872,30,24,8,3,11,3
tb.card.fpga.CL.lv1_vcache.vcache[3].vcache.cache.vcache_prof,47818234,2231631872,34,24,9,3,12,3
tb.card.fpga.CL.lv1_vcache.vcache[4].vcache.cache.vcache_prof,47818234,2231631872,158,30,8,4,13,3
tb.card.fpga.CL.lv1_vcache.vcache[5].vcache.cache.vcache_prof,47818234,2231631872,38,24,9,3,12,3
tb.card.fpga.CL.lv1_vcache.vcache[6].vcache.cache.vcache_prof,47818234,2231631872,42,24,10,3,13,3
tb.card.fpga.CL.lv1_vcache.vcache[7].vcache.cache.vcache_prof,47818234,2231631872,40,24,10,3,13,3
tb.card.fpga.CL.lv1_vcache.vcache[8].vcache.cache.vcache_prof,47818234,2231631872,46,24,10,3,13,3
tb.card.fpga.CL.lv1_vcache.vcache[9].vcache.cache.vcache_prof,47818234,2231631872,38,24,9,3,13,3
tb.card.fpga.CL.lv1_vcache.vcache[10].vcache.cache.vcache_prof,47818234,2231631872,38,24,9,3,12,3
tb.card.fpga.CL.lv1_vcache.vcache[11].vcache.cache.vcache_prof,47818234,2231631872,38,24,9,3,12,3
tb.card.fpga.CL.lv1_vcache.vcache[12].vcache.cache.vcache_prof,47818234,2231631872,30,24,8,3,12,3
tb.card.fpga.CL.lv1_vcache.vcache[13].vcache.cache.vcache_prof,47818234,2231631872,25,24,8,3,11,3
tb.card.fpga.CL.lv1_vcache.vcache[14].vcache.cache.vcache_prof,47818234,2231631872,22,24,7,3,10,3
tb.card.fpga.CL.lv1_vcache.vcache[15].vcache.cache.vcache_prof,47818234,2231631872,14,24,6,3,10,3
tb.card.fpga.CL.lv1_vcache.vcache[16].vcache.cache.vcache_prof,47818234,2231631872,6,24,5,3,9,3
tb.card.fpga.CL.lv1_vcache.vcache[17].vcache.cache.vcache_prof,47818234,2231631872,6,24,5,3,8,3
tb.card.fpga.CL.lv1_vcache.vcache[18].vcache.cache.vcache_prof,47818234,2231631872,6,24,5,3,8,3
tb.card.fpga.CL.lv1_vcache.vcache[19].vcache.cache.vcache_prof,47818234,2231631872,6,21,5,3,8,3
tb.card.fpga.CL.lv1_vcache.vcache[20].vcache.cache.vcache_prof,47818234,2231631872,6,16,5,2,7,2
tb.card.fpga.CL.lv1_vcache.vcache[21].vcache.cache.vcache_prof,47818234,2231631872,6,16,5,2,7,2
tb.card.fpga.CL.lv1_vcache.vcache[22].vcache.cache.vcache_prof,47818234,2231631872,6,16,5,2,7,2
tb.card.fpga.CL.lv1_vcache.vcache[23].vcache.cache.vcache_prof,47818234,2231631872,6,16,5,2,7,2
tb.card.fpga.CL.lv1_vcache.vcache[24].vcache.cache.vcache_prof,47818234,2231631872,6,16,5,2,7,2
tb.card.fpga.CL.lv1_vcache.vcache[25].vcache.cache.vcache_prof,47818234,2231631872,6,16,5,2,7,2
tb.card.fpga.CL.lv1_vcache.vcache[26].vcache.cache.vcache_prof,47818234,2231631872,10,16,6,2,8,2
tb.card.fpga.CL.lv1_vcache.vcache[27].vcache.cache.vcache_prof,47818234,2231631872,10,16,6,2,8,2
tb.card.fpga.CL.lv1_vcache.vcache[28].vcache.cache.vcache_prof,47818234,2231631872,14,16,6,2,8,2
tb.card.fpga.CL.lv1_vcache.vcache[29].vcache.cache.vcache_prof,47818234,2231631872,11,16,7,2,9,2
tb.card.fpga.CL.lv1_vcache.vcache[30].vcache.cache.vcache_prof,47818234,2231631872,14,16,6,2,8,2
tb.card.fpga.CL.lv1_vcache.vcache[31].vcache.cache.vcache_prof,47818234,2231631872,20,16,7,2,9,2
tb.card.fpga.CL.lv1_vcache.vcache[0].vcache.cache.vcache_prof,47818235,2231631872,18,24,7,3,10,3
tb.card.fpga.CL.lv1_vcache.vcache[1].vcache.cache.vcache_prof,47818235,2231631872,22,24,7,3,10,3
tb.card.fpga.CL.lv1_vcache.vcache[2].vcache.cache.vcache_prof,47818235,2231631872,30,24,8,3,11,3
tb.card.fpga.CL.lv1_vcache.vcache[3].vcache.cache.vcache_prof,47818235,2231631872,34,24,9,3,12,3
